DEPARTAMENTO	SETOR	SECRETARIA	SECRETARIA.1
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO FEMININA DE SANTARÉM	UCRF SANTARÉM	SAGO	DAP
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICA - ALTAMIRA	CIME - INTERIOR	SAGO	CIME
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICA - ALTAMIRA	CIME - INTERIOR	SAGO	CIME
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAPANEMA	UCR CAPANEMA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAPANEMA	UCR CAPANEMA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAPANEMA	UCR CAPANEMA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOCAJUBA	UCR MOCAJUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE BRAGANÇA	UCR BRAGANÇA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE BRAGANÇA	UCR BRAGANÇA	SAGO	DAP
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAMETÁ	UCR CAMETÁ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAMETÁ	UCR CAMETÁ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAMETÁ	UCR CAMETÁ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAMETÁ	UCR CAMETÁ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
COORDENADORIA DE TRANSPORTE - VITÓRIA DO XINGU	CTRANS - POLOS	SAGA	DLPI
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTA IZABEL	CCP SANTA IZABEL	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTA IZABEL	CCP SANTA IZABEL	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTA IZABEL	CCP SANTA IZABEL	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE BRAGANÇA	UCR BRAGANÇA	SAGO	DAP
ASSESSORIA DE SEGURANÇA INSTITUCIONAL	ASI	SAGO	ASI
ASSESSORIA DE SEGURANÇA INSTITUCIONAL	ASI	SAGO	ASI
ASSESSORIA DE SEGURANÇA INSTITUCIONAL	ASI	SAGO	ASI
GERÊNCIA DE ENSINO PROFISSIONALIZANTE	DRS	SAGA	DRS
GERÊNCIA DE ENSINO PROFISSIONALIZANTE	DRS	SAGA	DRS
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
PREFEITURA DA SEDE	DAP	SAGO	DAP
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
NÚCLEO DE TECNOLOGIA DA INFORMAÇÃO	NTI	SAGA	NTI
NÚCLEO DE TECNOLOGIA DA INFORMAÇÃO	NTI	SAGA	NTI
GERÊNCIA DE SERVIÇOS GERAIS	DLPI	SAGA	DLPI
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
GERÊNCIA DE SERVIÇOS GERAIS	DLPI	SAGA	DLPI
GERÊNCIA DE SERVIÇOS GERAIS	DLPI	SAGA	DLPI
COORDENADORIA DE TRANSPORTE - MARITUBA	CTRANS - POLOS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SALINÓPOLIS	UCR SALINÓPOLIS	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SALINÓPOLIS	UCR SALINÓPOLIS	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MARITUBA II	UCR MARITUBA II	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MARITUBA II	UCR MARITUBA II	SAGO	DAP
DIRETORIA DE GESTÃO DE PESSOAS	DGP	SAGA	DGP
DIRETORIA DE GESTÃO DE PESSOAS	DGP	SAGA	DGP
GABINETE DO SECRETÁRIO ADJUNTO DE GESTÃO ADMINISTRATIVA	SAGA	SAGA	SAGA
GABINETE DO SECRETÁRIO ADJUNTO DE GESTÃO ADMINISTRATIVA	SAGA	SAGA	SAGA
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOCAJUBA	UCR MOCAJUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TOMÉ-AÇU	UCR TOMÉ-AÇU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TOMÉ-AÇU	UCR TOMÉ-AÇU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TOMÉ-AÇU	UCR TOMÉ-AÇU	SAGO	DAP
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICA - ALTAMIRA	CIME - INTERIOR	SAGO	CIME
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICA - ALTAMIRA	CIME - INTERIOR	SAGO	CIME
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
GERÊNCIA DE SERVIÇOS GERAIS	DLPI	SAGA	DLPI
COORDENADORIA DE TRANSPORTE - COQUEIRO	CTRANS - POLOS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO FEMININA DE SANTARÉM	UCRF SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
COORDENADORIA DE TRANSPORTE - VITÓRIA DO XINGU	CTRANS - POLOS	SAGA	DLPI
COORDENADORIA DE TRANSPORTE - VITÓRIA DO XINGU	CTRANS - POLOS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
COORDENADORIA DE TRANSPORTE - SANTA IZABEL	CTRANS - POLOS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAMETÁ	UCR CAMETÁ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAMETÁ	UCR CAMETÁ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAMETÁ	UCR CAMETÁ	SAGO	DAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TOMÉ-AÇU	UCR TOMÉ-AÇU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SÃO FÉLIX DO XINGU	UCR SÃO FÉLIX DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SÃO FÉLIX DO XINGU	UCR SÃO FÉLIX DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SÃO FÉLIX DO XINGU	UCR SÃO FÉLIX DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SÃO FÉLIX DO XINGU	UCR SÃO FÉLIX DO XINGU	SAGO	DAP
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
COORDENADORIA DE TRANSPORTE - SANTA IZABEL	CTRANS - POLOS	SAGA	DLPI
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTA IZABEL I	UCR SANTA IZABEL I	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTA IZABEL I	UCR SANTA IZABEL I	SAGO	DAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAPANEMA	UCR CAPANEMA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CAPANEMA	UCR CAPANEMA	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO FEMININA DE SANTARÉM	UCRF SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO FEMININA DE SANTARÉM	UCRF SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTA IZABEL I	UCR SANTA IZABEL I	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTA IZABEL I	UCR SANTA IZABEL I	SAGO	DAP
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICO - SANTARÉM	CIME - INTERIOR	SAGO	CIME
COORDENADORIA DE TRANSPORTE - SANTARÉM	CTRANS - POLOS	SAGA	DLPI
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COORDENADORIA DE SAÚDE PRISIONAL	DAB	SAGA	DAB
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTA IZABEL	CCP SANTA IZABEL	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTA IZABEL	CCP SANTA IZABEL	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTA IZABEL VI	UCR SANTA IZABEL VI	SAGO	DAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE ITAITUBA	UCR ITAITUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE ITAITUBA	UCR ITAITUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE ITAITUBA	UCR ITAITUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE ITAITUBA	UCR ITAITUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE BREVES	UCR BREVES	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE BREVES	UCR BREVES	SAGO	DAP
ASSESSORIA DE SEGURANÇA INSTITUCIONAL	ASI	SAGO	ASI
COORDENADORIA DE CONTROLE E ARQUIVO PENITENCIÁRIO	DEC	SAGA	DEC
DIRETORIA DE EXECUÇÃO CRIMINAL	DEC	SAGA	DEC
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
COORDENADORIA DE TRANSPORTE - MARITUBA	CTRANS - POLOS	SAGA	DLPI
UNIDADE PENITENCIÁRIA DE SEGURANÇA MÁXIMA I	UPMAX I	SAGO	DAP
UNIDADE PENITENCIÁRIA DE SEGURANÇA MÁXIMA I	UPMAX I	SAGO	DAP
UNIDADE PENITENCIÁRIA DE SEGURANÇA MÁXIMA I	UPMAX I	SAGO	DAP
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
DIRETORIA DE LOGÍSTICA PATRIMÔNIO E INFRAESTRUTURA	DLPI	SAGA	DLPI
GERÊNCIA DE SERVIÇOS GERAIS	DLPI	SAGA	DLPI
GERÊNCIA DE SERVIÇOS GERAIS	DLPI	SAGA	DLPI
COORDENADORIA DE TRANSPORTE - MARITUBA	CTRANS - POLOS	SAGA	DLPI
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOCAJUBA	UCR MOCAJUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOCAJUBA	UCR MOCAJUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOCAJUBA	UCR MOCAJUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOCAJUBA	UCR MOCAJUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
GRUPO DE AÇÕES PENITENCIÁRIAS	GAP	SAGO	GAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CASTANHAL	UCR CASTANHAL	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CASTANHAL	UCR CASTANHAL	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CASTANHAL	UCR CASTANHAL	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE CASTANHAL	UCR CASTANHAL	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
COORDENADORIA DE TRANSPORTE - COQUEIRO	CTRANS - POLOS	SAGA	DLPI
COORDENADORIA DE TRANSPORTE	CTRANS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOCAJUBA	UCR MOCAJUBA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE TUCURUÍ	UCR TUCURUÍ	SAGO	DAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE BREVES	UCR BREVES	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MARITUBA III	UCR MARITUBA III	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MARITUBA III	UCR MARITUBA III	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MARITUBA III	UCR MARITUBA III	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SALINÓPOLIS	UCR SALINÓPOLIS	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SALINÓPOLIS	UCR SALINÓPOLIS	SAGO	DAP
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICA - MARABÁ	CIME - INTERIOR	SAGO	CIME
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICA - MARABÁ	CIME - INTERIOR	SAGO	CIME
CENTRAL INTEGRADA DE MONITORAMENTO ELETRÔNICA - MARABÁ	CIME - INTERIOR	SAGO	CIME
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE VITÓRIA DO XINGU	UCR VITÓRIA DO XINGU	SAGO	DAP
COORDENADORIA DE TRANSPORTE - VITÓRIA DO XINGU	CTRANS - POLOS	SAGA	DLPI
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO FEMININA DE SANTARÉM	UCRF SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO FEMININA DE SANTARÉM	UCRF SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO FEMININA DE SANTARÉM	UCRF SANTARÉM	SAGO	DAP
COORDENADORIA DE TRANSPORTE - MARITUBA	CTRANS - POLOS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE PARAGOMINAS	UCR PARAGOMINAS	SAGO	DAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE REDENÇÃO	UCR REDENÇÃO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE SANTARÉM	UCR SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DE SANTARÉM	CCP SANTARÉM	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DA MARAMBAIA	CCP MARAMBAIA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE ANANINDEUA	UCR ANANINDEUA	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DO COQUEIRO	UCR COQUEIRO	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DA CREMAÇÃO	CCP CREMAÇÃO	SAGO	DAP
CENTRAL DE CUSTÓDIA PROVISÓRIA DA CIDADE NOVA	CCP CIDADE NOVA	SAGO	DAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
UNIDADE PENITENCIÁRIA DE SEGURANÇA MÁXIMA I	UPMAX I	SAGO	DAP
UNIDADE PENITENCIÁRIA DE SEGURANÇA MÁXIMA I	UPMAX I	SAGO	DAP
COORDENADORIA DE TRANSPORTE - MARITUBA	CTRANS - POLOS	SAGA	DLPI
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE ABAETETUBA	UCR ABAETETUBA	SAGO	DAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
CORREGEDORIA GERAL PENITENCIÁRIA	CGP	SAGA	CGP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOSQUEIRO	UCR MOSQUEIRO	SAGO	DAP
UNIDADE DE CUSTÓDIA E REINSERÇÃO DE MOSQUEIRO	UCR MOSQUEIRO	SAGO	DAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
ESCOLA DE ADMINISTRAÇÃO PENITENCIÁRIA	EAP	SAGA	EAP
COMANDO DE OPERAÇÕES PENITENCIÁRIA	COPE	SAGO	COPE
COORDENADORIA DE ENGENHARIA E ARQUITETURA	DLPI	SAGA	DLPI
